altitude,prebreathing_time,exercise_level,time_at_altitude,risk_of_decompression_sickness
35500,60,Heavy,40,45.00
35500,60,Heavy,50,55.00
35500,60,Heavy,60,63.00
35500,60,Heavy,70,70.00
35500,60,Heavy,80,75.00
35500,60,Heavy,90,79.00
35500,60,Heavy,100,82.00
35500,60,Heavy,110,84.00
35500,60,Heavy,120,86.00
35500,60,Heavy,130,88.00
35500,60,Heavy,140,89.00
35500,60,Heavy,150,91.00
35500,60,Heavy,160,92.00
35500,60,Heavy,170,92.00
35500,60,Heavy,180,93.00
35500,60,Heavy,190,94.00
35500,60,Heavy,200,94.00
35500,60,Heavy,210,95.00
35500,60,Heavy,220,95.00
35500,60,Heavy,230,96.00
35500,60,Heavy,240,96.00
36000,0,Rest,10,0.01
36000,0,Rest,20,0.05
36000,0,Rest,30,0.10
36000,0,Rest,40,0.15
36000,0,Rest,50,0.21
36000,0,Rest,60,0.28
36000,0,Rest,70,0.34
36000,0,Rest,80,0.40
36000,0,Rest,90,0.45
36000,0,Rest,100,0.50
36000,0,Rest,110,0.54
36000,0,Rest,120,0.58
36000,0,Rest,130,0.62
36000,0,Rest,140,0.65
36000,0,Rest,150,0.68
36000,0,Rest,160,0.70
36000,0,Rest,170,0.73
36000,0,Rest,180,0.75
36000,0,Rest,190,0.77
36000,0,Rest,200,0.78
36000,0,Rest,210,0.80
36000,0,Rest,220,0.81
36000,0,Rest,230,0.83
36000,0,Rest,240,0.84
36000,0,Mild,10,0.06
36000,0,Mild,20,0.19
36000,0,Mild,30,0.33
36000,0,Mild,40,0.45
36000,0,Mild,50,0.55
36000,0,Mild,60,0.63
36000,0,Mild,70,0.70
36000,0,Mild,80,0.75
36000,0,Mild,90,0.79
36000,0,Mild,100,0.82
36000,0,Mild,110,0.84
36000,0,Mild,120,0.86
36000,0,Mild,130,0.88
36000,0,Mild,140,0.89
36000,0,Mild,150,0.91
36000,0,Mild,160,0.92
36000,0,Mild,170,0.92
36000,0,Mild,180,0.93
36000,0,Mild,190,0.94
36000,0,Mild,200,0.94
36000,0,Mild,210,0.95
36000,0,Mild,220,0.95
36000,0,Mild,230,0.96
36000,0,Mild,240,0.96
36000,0,Heavy,10,0.10
36000,0,Heavy,20,0.28
36000,0,Heavy,30,0.45
36000,0,Heavy,40,0.58
36000,0,Heavy,50,0.67
36000,0,Heavy,60,0.74
36000,0,Heavy,70,0.79
36000,0,Heavy,80,0.83
36000,0,Heavy,90,0.86
36000,0,Heavy,100,0.88
36000,0,Heavy,110,0.90
36000,0,Heavy,120,0.91
36000,0,Heavy,130,0.92
36000,0,Heavy,140,0.93
36000,0,Heavy,150,0.94
36000,0,Heavy,160,0.95
36000,0,Heavy,170,0.95
36000,0,Heavy,180,0.96
36000,0,Heavy,190,0.96
36000,0,Heavy,200,0.96
36000,0,Heavy,210,0.97
36000,0,Heavy,220,0.97
36000,0,Heavy,230,0.97
36000,0,Heavy,240,0.97
36000,0,Rest,10,0.01
36000,0,Rest,20,0.05
36000,0,Rest,30,0.10
36000,0,Rest,40,0.15
36000,0,Rest,50,0.21
36000,0,Rest,60,0.28
36000,0,Rest,70,0.34
36000,0,Rest,80,0.40
36000,0,Rest,90,0.45
36000,0,Rest,100,0.50
36000,0,Rest,110,0.54
36000,0,Rest,120,0.58
36000,0,Rest,130,0.62
36000,0,Rest,140,0.65
36000,0,Rest,150,0.68
36000,0,Rest,160,0.70
36000,0,Rest,170,0.73
36000,0,Rest,180,0.75
36000,0,Rest,190,0.77
36000,0,Rest,200,0.78
36000,0,Rest,210,0.80
36000,0,Rest,220,0.81
36000,0,Rest,230,0.83
36000,0,Rest,240,0.84
36000,15,Rest,10,1.00
36000,15,Rest,20,4.00
36000,15,Rest,30,9.00
36000,15,Rest,40,14.00
36000,15,Rest,50,20.00
36000,15,Rest,60,25.00
36000,15,Rest,70,31.00
36000,15,Rest,80,37.00
36000,15,Rest,90,42.00
36000,15,Rest,100,47.00
36000,15,Rest,110,51.00
36000,15,Rest,120,55.00
36000,15,Rest,130,59.00
36000,15,Rest,140,62.00
36000,15,Rest,150,65.00
36000,15,Rest,160,68.00
36000,15,Rest,170,70.00
36000,15,Rest,180,73.00
36000,15,Rest,190,75.00
36000,15,Rest,200,76.00
36000,15,Rest,210,78.00
36000,15,Rest,220,79.00
36000,15,Rest,230,81.00
36000,15,Rest,240,82.00
36000,15,Mild,10,6.00
36000,15,Mild,20,17.00
36000,15,Mild,30,30.00
36000,15,Mild,40,42.00
36000,15,Mild,50,53.00
36000,15,Mild,60,61.00
36000,15,Mild,70,67.00
36000,15,Mild,80,73.00
36000,15,Mild,90,77.00
36000,15,Mild,100,80.00
36000,15,Mild,110,83.00
36000,15,Mild,120,85.00
36000,15,Mild,130,87.00
36000,15,Mild,140,88.00
36000,15,Mild,150,90.00
36000,15,Mild,160,91.00
36000,15,Mild,170,92.00
36000,15,Mild,180,92.00
36000,15,Mild,190,93.00
36000,15,Mild,200,94.00
36000,15,Mild,210,94.00
36000,15,Mild,220,95.00
36000,15,Mild,230,95.00
36000,15,Mild,240,95.00
36000,15,Heavy,10,9.00
36000,15,Heavy,20,26.00
36000,15,Heavy,30,42.00
36000,15,Heavy,40,55.00
36000,15,Heavy,50,65.00
36000,15,Heavy,60,72.00
36000,15,Heavy,70,77.00
36000,15,Heavy,80,81.00
36000,15,Heavy,90,85.00
36000,15,Heavy,100,87.00
36000,15,Heavy,110,89.00
36000,15,Heavy,120,90.00
36000,15,Heavy,130,92.00
36000,15,Heavy,140,93.00
36000,15,Heavy,150,93.00
36000,15,Heavy,160,94.00
36000,15,Heavy,170,95.00
36000,15,Heavy,180,95.00
36000,15,Heavy,190,96.00
36000,15,Heavy,200,96.00
36000,15,Heavy,210,96.00
36000,15,Heavy,220,97.00
36000,15,Heavy,230,97.00
36000,15,Heavy,240,97.00
36000,30,Rest,10,0.01
36000,30,Rest,20,0.04
36000,30,Rest,30,0.08
36000,30,Rest,40,0.13
36000,30,Rest,50,0.18
36000,30,Rest,60,0.23
36000,30,Rest,70,0.29
36000,30,Rest,80,0.34
36000,30,Rest,90,0.39
36000,30,Rest,100,0.44
36000,30,Rest,110,0.49
36000,30,Rest,120,0.53
36000,30,Rest,130,0.56
36000,30,Rest,140,0.60
36000,30,Rest,150,0.63
36000,30,Rest,160,0.66
36000,30,Rest,170,0.68
36000,30,Rest,180,0.70
36000,30,Rest,190,0.72
36000,30,Rest,200,0.74
36000,30,Rest,210,0.76
36000,30,Rest,220,0.78
36000,30,Rest,230,0.79
36000,30,Rest,240,0.80
36000,30,Mild,10,0.05
36000,30,Mild,20,0.16
36000,30,Mild,30,0.28
36000,30,Mild,40,0.40
36000,30,Mild,50,0.50
36000,30,Mild,60,0.58
36000,30,Mild,70,0.65
36000,30,Mild,80,0.70
36000,30,Mild,90,0.75
36000,30,Mild,100,0.78
36000,30,Mild,110,0.81
36000,30,Mild,120,0.83
36000,30,Mild,130,0.85
36000,30,Mild,140,0.87
36000,30,Mild,150,0.88
36000,30,Mild,160,0.90
36000,30,Mild,170,0.91
36000,30,Mild,180,0.92
36000,30,Mild,190,0.92
36000,30,Mild,200,0.93
36000,30,Mild,210,0.94
36000,30,Mild,220,0.94
36000,30,Mild,230,0.94
36000,30,Mild,240,0.95
36000,30,Heavy,10,0.08
36000,30,Heavy,20,0.23
36000,30,Heavy,30,0.39
36000,30,Heavy,40,0.52
36000,30,Heavy,50,0.62
36000,30,Heavy,60,0.70
36000,30,Heavy,70,0.75
36000,30,Heavy,80,0.80
36000,30,Heavy,90,0.83
36000,30,Heavy,100,0.86
36000,30,Heavy,110,0.88
36000,30,Heavy,120,0.89
36000,30,Heavy,130,0.91
36000,30,Heavy,140,0.92
36000,30,Heavy,150,0.93
36000,30,Heavy,160,0.93
36000,30,Heavy,170,0.94
36000,30,Heavy,180,0.95
36000,30,Heavy,190,0.95
36000,30,Heavy,200,0.96
36000,30,Heavy,210,0.96
36000,30,Heavy,220,0.96
36000,30,Heavy,230,0.97
36000,30,Heavy,240,0.97
36000,45,Rest,10,1.00
36000,45,Rest,20,4.00
36000,45,Rest,30,7.00
36000,45,Rest,40,11.00
36000,45,Rest,50,16.00
36000,45,Rest,60,21.00
36000,45,Rest,70,27.00
36000,45,Rest,80,32.00
36000,45,Rest,90,37.00
36000,45,Rest,100,41.00
36000,45,Rest,110,46.00
36000,45,Rest,120,50.00
36000,45,Rest,130,54.00
36000,45,Rest,140,57.00
36000,45,Rest,150,60.00
36000,45,Rest,160,63.00
36000,45,Rest,170,66.00
36000,45,Rest,180,68.00
36000,45,Rest,190,70.00
36000,45,Rest,200,72.00
36000,45,Rest,210,74.00
36000,45,Rest,220,76.00
36000,45,Rest,230,77.00
36000,45,Rest,240,78.00
36000,45,Mild,10,5.00
36000,45,Mild,20,14.00
36000,45,Mild,30,26.00
36000,45,Mild,40,37.00
36000,45,Mild,50,47.00
36000,45,Mild,60,55.00
36000,45,Mild,70,62.00
36000,45,Mild,80,68.00
36000,45,Mild,90,72.00
36000,45,Mild,100,76.00
36000,45,Mild,110,79.00
36000,45,Mild,120,82.00
36000,45,Mild,130,84.00
36000,45,Mild,140,86.00
36000,45,Mild,150,87.00
36000,45,Mild,160,89.00
36000,45,Mild,170,90.00
36000,45,Mild,180,91.00
36000,45,Mild,190,91.00
36000,45,Mild,200,92.00
36000,45,Mild,210,93.00
36000,45,Mild,220,93.00
36000,45,Mild,230,94.00
36000,45,Mild,240,94.00
36000,45,Heavy,10,7.00
36000,45,Heavy,20,22.00
36000,45,Heavy,30,36.00
36000,45,Heavy,40,49.00
36000,45,Heavy,50,59.00
36000,45,Heavy,60,67.00
36000,45,Heavy,70,73.00
36000,45,Heavy,80,78.00
36000,45,Heavy,90,81.00
36000,45,Heavy,100,84.00
36000,45,Heavy,110,86.00
36000,45,Heavy,120,88.00
36000,45,Heavy,130,90.00
36000,45,Heavy,140,91.00
36000,45,Heavy,150,92.00
36000,45,Heavy,160,93.00
36000,45,Heavy,170,93.00
36000,45,Heavy,180,94.00
36000,45,Heavy,190,95.00
36000,45,Heavy,200,95.00
36000,45,Heavy,210,96.00
36000,45,Heavy,220,96.00
36000,45,Heavy,230,96.00
36000,45,Heavy,240,96.00
36000,60,Rest,10,1.00
36000,60,Rest,20,3.00
36000,60,Rest,30,6.00
36000,60,Rest,40,10.00
36000,60,Rest,50,15.00
36000,60,Rest,60,20.00
36000,60,Rest,70,24.00
36000,60,Rest,80,29.00
36000,60,Rest,90,34.00
36000,60,Rest,100,39.00
36000,60,Rest,110,43.00
36000,60,Rest,120,47.00
36000,60,Rest,130,51.00
36000,60,Rest,140,54.00
36000,60,Rest,150,57.00
36000,60,Rest,160,60.00
36000,60,Rest,170,63.00
36000,60,Rest,180,65.00
36000,60,Rest,190,68.00
36000,60,Rest,200,70.00
36000,60,Rest,210,72.00
36000,60,Rest,220,73.00
36000,60,Rest,230,75.00
36000,60,Rest,240,76.00
36000,60,Mild,10,4.00
36000,60,Mild,20,13.00
36000,60,Mild,30,24.00
36000,60,Mild,40,34.00
36000,60,Mild,50,44.00
36000,60,Mild,60,52.00
36000,60,Mild,70,60.00
36000,60,Mild,80,65.00
36000,60,Mild,90,70.00
36000,60,Mild,100,74.00
36000,60,Mild,110,77.00
36000,60,Mild,120,80.00
36000,60,Mild,130,82.00
36000,60,Mild,140,84.00
36000,60,Mild,150,86.00
36000,60,Mild,160,87.00
36000,60,Mild,170,89.00
36000,60,Mild,180,90.00
36000,60,Mild,190,90.00
36000,60,Mild,200,91.00
36000,60,Mild,210,92.00
36000,60,Mild,220,93.00
36000,60,Mild,230,93.00
36000,60,Mild,240,94.00
36000,60,Heavy,10,7.00
36000,60,Heavy,20,20.00
36000,60,Heavy,30,34.00
36000,60,Heavy,40,46.00
36000,60,Heavy,50,57.00
36000,60,Heavy,60,65.00
36000,60,Heavy,70,71.00
36000,60,Heavy,80,76.00
36000,60,Heavy,90,80.00
36000,60,Heavy,100,83.00
36000,60,Heavy,110,85.00
36000,60,Heavy,120,87.00
36000,60,Heavy,130,89.00
36000,60,Heavy,140,90.00
36000,60,Heavy,150,91.00
36000,60,Heavy,160,92.00
36000,60,Heavy,170,93.00
36000,60,Heavy,180,93.00
36000,60,Heavy,190,94.00
36000,60,Heavy,200,95.00
36000,60,Heavy,210,95.00
36000,60,Heavy,220,95.00
36000,60,Heavy,230,96.00
36000,60,Heavy,240,96.00
36500,0,Rest,10,2.00
36500,0,Rest,20,5.00
36500,0,Rest,30,10.00
36500,0,Rest,40,16.00
36500,0,Rest,50,23.00
36500,0,Rest,60,29.00
36500,0,Rest,70,35.00
36500,0,Rest,80,41.00
36500,0,Rest,90,47.00
36500,0,Rest,100,51.00
36500,0,Rest,110,56.00
36500,0,Rest,120,60.00
36500,0,Rest,130,63.00
36500,0,Rest,140,67.00
36500,0,Rest,150,69.00
36500,0,Rest,160,72.00
36500,0,Rest,170,74.00
36500,0,Rest,180,76.00
36500,0,Rest,190,78.00
36500,0,Rest,200,80.00
36500,0,Rest,210,81.00
36500,0,Rest,220,82.00
36500,0,Rest,230,83.00
36500,0,Rest,240,85.00
36500,0,Mild,10,7.00
36500,0,Mild,20,20.00
36500,0,Mild,30,34.00
36500,0,Mild,40,47.00
36500,0,Mild,50,57.00
36500,0,Mild,60,65.00
36500,0,Mild,70,71.00
36500,0,Mild,80,76.00
36500,0,Mild,90,80.00
36500,0,Mild,100,83.00
36500,0,Mild,110,85.00
36500,0,Mild,120,87.00
36500,0,Mild,130,89.00
36500,0,Mild,140,90.00
36500,0,Mild,150,91.00
36500,0,Mild,160,92.00
36500,0,Mild,170,93.00
36500,0,Mild,180,93.00
36500,0,Mild,190,94.00
36500,0,Mild,200,95.00
36500,0,Mild,210,95.00
36500,0,Mild,220,95.00
36500,0,Mild,230,96.00
36500,0,Mild,240,96.00
36500,0,Heavy,10,11.00
36500,0,Heavy,20,29.00
36500,0,Heavy,30,46.00
36500,0,Heavy,40,59.00
36500,0,Heavy,50,69.00
36500,0,Heavy,60,75.00
36500,0,Heavy,70,80.00
36500,0,Heavy,80,84.00
36500,0,Heavy,90,87.00
36500,0,Heavy,100,89.00
36500,0,Heavy,110,90.00
36500,0,Heavy,120,92.00
36500,0,Heavy,130,93.00
36500,0,Heavy,140,94.00
36500,0,Heavy,150,94.00
36500,0,Heavy,160,95.00
36500,0,Heavy,170,96.00
36500,0,Heavy,180,96.00
36500,0,Heavy,190,96.00
36500,0,Heavy,200,97.00
36500,0,Heavy,210,97.00
36500,0,Heavy,220,97.00
36500,0,Heavy,230,97.00
36500,0,Heavy,240,98.00
36500,15,Rest,10,1.00
36500,15,Rest,20,5.00
36500,15,Rest,30,9.00
36500,15,Rest,40,15.00
36500,15,Rest,50,21.00
36500,15,Rest,60,27.00
36500,15,Rest,70,33.00
36500,15,Rest,80,38.00
36500,15,Rest,90,44.00
36500,15,Rest,100,49.00
36500,15,Rest,110,53.00
36500,15,Rest,120,57.00
36500,15,Rest,130,61.00
36500,15,Rest,140,64.00
36500,15,Rest,150,67.00
36500,15,Rest,160,70.00
36500,15,Rest,170,72.00
36500,15,Rest,180,74.00
36500,15,Rest,190,76.00
36500,15,Rest,200,78.00
36500,15,Rest,210,79.00
36500,15,Rest,220,81.00
36500,15,Rest,230,82.00
36500,15,Rest,240,83.00
36500,15,Mild,10,6.00
36500,15,Mild,20,18.00
36500,15,Mild,30,31.00
36500,15,Mild,40,44.00
36500,15,Mild,50,54.00
36500,15,Mild,60,62.00
36500,15,Mild,70,69.00
36500,15,Mild,80,74.00
36500,15,Mild,90,78.00
36500,15,Mild,100,81.00
36500,15,Mild,110,84.00
36500,15,Mild,120,86.00
36500,15,Mild,130,87.00
36500,15,Mild,140,89.00
36500,15,Mild,150,90.00
36500,15,Mild,160,91.00
36500,15,Mild,170,92.00
36500,15,Mild,180,93.00
36500,15,Mild,190,93.00
36500,15,Mild,200,94.00
36500,15,Mild,210,94.00
36500,15,Mild,220,95.00
36500,15,Mild,230,95.00
36500,15,Mild,240,96.00
36500,15,Heavy,10,10.00
36500,15,Heavy,20,27.00
36500,15,Heavy,30,43.00
36500,15,Heavy,40,56.00
36500,15,Heavy,50,66.00
36500,15,Heavy,60,73.00
36500,15,Heavy,70,78.00
36500,15,Heavy,80,82.00
36500,15,Heavy,90,85.00
36500,15,Heavy,100,88.00
36500,15,Heavy,110,89.00
36500,15,Heavy,120,91.00
36500,15,Heavy,130,92.00
36500,15,Heavy,140,93.00
36500,15,Heavy,150,94.00
36500,15,Heavy,160,94.00
36500,15,Heavy,170,95.00
36500,15,Heavy,180,95.00
36500,15,Heavy,190,96.00
36500,15,Heavy,200,96.00
36500,15,Heavy,210,97.00
36500,15,Heavy,220,97.00
36500,15,Heavy,230,97.00
36500,15,Heavy,240,97.00
36500,30,Rest,10,1.00
36500,30,Rest,20,4.00
36500,30,Rest,30,8.00
36500,30,Rest,40,13.00
36500,30,Rest,50,19.00
36500,30,Rest,60,25.00
36500,30,Rest,70,30.00
36500,30,Rest,80,36.00
36500,30,Rest,90,41.00
36500,30,Rest,100,46.00
36500,30,Rest,110,50.00
36500,30,Rest,120,54.00
36500,30,Rest,130,58.00
36500,30,Rest,140,61.00
36500,30,Rest,150,64.00
36500,30,Rest,160,67.00
36500,30,Rest,170,70.00
36500,30,Rest,180,72.00
36500,30,Rest,190,74.00
36500,30,Rest,200,76.00
36500,30,Rest,210,77.00
36500,30,Rest,220,79.00
36500,30,Rest,230,80.00
36500,30,Rest,240,81.00
36500,30,Mild,10,5.00
36500,30,Mild,20,16.00
36500,30,Mild,30,29.00
36500,30,Mild,40,41.00
36500,30,Mild,50,51.00
36500,30,Mild,60,60.00
36500,30,Mild,70,66.00
36500,30,Mild,80,72.00
36500,30,Mild,90,76.00
36500,30,Mild,100,79.00
36500,30,Mild,110,82.00
36500,30,Mild,120,84.00
36500,30,Mild,130,86.00
36500,30,Mild,140,88.00
36500,30,Mild,150,89.00
36500,30,Mild,160,90.00
36500,30,Mild,170,91.00
36500,30,Mild,180,92.00
36500,30,Mild,190,93.00
36500,30,Mild,200,93.00
36500,30,Mild,210,94.00
36500,30,Mild,220,94.00
36500,30,Mild,230,95.00
36500,30,Mild,240,95.00
36500,30,Heavy,10,9.00
36500,30,Heavy,20,25.00
36500,30,Heavy,30,40.00
36500,30,Heavy,40,53.00
36500,30,Heavy,50,63.00
36500,30,Heavy,60,71.00
36500,30,Heavy,70,76.00
36500,30,Heavy,80,81.00
36500,30,Heavy,90,84.00
36500,30,Heavy,100,86.00
36500,30,Heavy,110,88.00
36500,30,Heavy,120,90.00
36500,30,Heavy,130,91.00
36500,30,Heavy,140,92.00
36500,30,Heavy,150,93.00
36500,30,Heavy,160,94.00
36500,30,Heavy,170,94.00
36500,30,Heavy,180,95.00
36500,30,Heavy,190,95.00
36500,30,Heavy,200,96.00
36500,30,Heavy,210,96.00
36500,30,Heavy,220,97.00
36500,30,Heavy,230,97.00
36500,30,Heavy,240,97.00
36500,45,Rest,10,1.00
36500,45,Rest,20,4.00
36500,45,Rest,30,8.00
36500,45,Rest,40,12.00
36500,45,Rest,50,17.00
36500,45,Rest,60,23.00
36500,45,Rest,70,28.00
36500,45,Rest,80,33.00
36500,45,Rest,90,38.00
36500,45,Rest,100,43.00
36500,45,Rest,110,47.00
36500,45,Rest,120,51.00
36500,45,Rest,130,55.00
36500,45,Rest,140,59.00
36500,45,Rest,150,62.00
36500,45,Rest,160,65.00
36500,45,Rest,170,67.00
36500,45,Rest,180,69.00
36500,45,Rest,190,72.00
36500,45,Rest,200,73.00
36500,45,Rest,210,75.00
36500,45,Rest,220,77.00
36500,45,Rest,230,78.00
36500,45,Rest,240,80.00
36500,45,Mild,10,5.00
36500,45,Mild,20,15.00
36500,45,Mild,30,27.00
36500,45,Mild,40,38.00
36500,45,Mild,50,48.00
36500,45,Mild,60,57.00
36500,45,Mild,70,64.00
36500,45,Mild,80,69.00
36500,45,Mild,90,74.00
36500,45,Mild,100,77.00
36500,45,Mild,110,80.00
36500,45,Mild,120,83.00
36500,45,Mild,130,85.00
36500,45,Mild,140,86.00
36500,45,Mild,150,88.00
36500,45,Mild,160,89.00
36500,45,Mild,170,90.00
36500,45,Mild,180,91.00
36500,45,Mild,190,92.00
36500,45,Mild,200,93.00
36500,45,Mild,210,93.00
36500,45,Mild,220,94.00
36500,45,Mild,230,94.00
36500,45,Mild,240,95.00
36500,45,Heavy,10,8.00
36500,45,Heavy,20,23.00
36500,45,Heavy,30,38.00
36500,45,Heavy,40,51.00
36500,45,Heavy,50,61.00
36500,45,Heavy,60,68.00
36500,45,Heavy,70,74.00
36500,45,Heavy,80,79.00
36500,45,Heavy,90,82.00
36500,45,Heavy,100,85.00
36500,45,Heavy,110,87.00
36500,45,Heavy,120,89.00
36500,45,Heavy,130,90.00
36500,45,Heavy,140,91.00
36500,45,Heavy,150,92.00
36500,45,Heavy,160,93.00
36500,45,Heavy,170,94.00
36500,45,Heavy,180,94.00
36500,45,Heavy,190,95.00
36500,45,Heavy,200,95.00
36500,45,Heavy,210,96.00
36500,45,Heavy,220,96.00
36500,45,Heavy,230,96.00
36500,45,Heavy,240,97.00
36500,60,Rest,10,1.00
36500,60,Rest,20,3.00
36500,60,Rest,30,7.00
36500,60,Rest,40,11.00
36500,60,Rest,50,16.00
36500,60,Rest,60,21.00
36500,60,Rest,70,26.00
36500,60,Rest,80,31.00
36500,60,Rest,90,36.00
36500,60,Rest,100,40.00
36500,60,Rest,110,45.00
36500,60,Rest,120,49.00
36500,60,Rest,130,52.00
36500,60,Rest,140,56.00
36500,60,Rest,150,59.00
36500,60,Rest,160,62.00
36500,60,Rest,170,65.00
36500,60,Rest,180,67.00
36500,60,Rest,190,69.00
36500,60,Rest,200,71.00
36500,60,Rest,210,73.00
36500,60,Rest,220,75.00
36500,60,Rest,230,76.00
36500,60,Rest,240,78.00
36500,60,Mild,10,4.00
36500,60,Mild,20,14.00
36500,60,Mild,30,25.00
36500,60,Mild,40,36.00
36500,60,Mild,50,46.00
36500,60,Mild,60,54.00
36500,60,Mild,70,61.00
36500,60,Mild,80,67.00
36500,60,Mild,90,71.00
36500,60,Mild,100,75.00
36500,60,Mild,110,78.00
36500,60,Mild,120,81.00
36500,60,Mild,130,83.00
36500,60,Mild,140,85.00
36500,60,Mild,150,87.00
36500,60,Mild,160,88.00
36500,60,Mild,170,89.00
36500,60,Mild,180,90.00
36500,60,Mild,190,91.00
36500,60,Mild,200,92.00
36500,60,Mild,210,92.00
36500,60,Mild,220,93.00
36500,60,Mild,230,94.00
36500,60,Mild,240,94.00
36500,60,Heavy,10,7.00
36500,60,Heavy,20,21.00
36500,60,Heavy,30,35.00
36500,60,Heavy,40,48.00
36500,60,Heavy,50,58.00
36500,60,Heavy,60,66.00
36500,60,Heavy,70,72.00
36500,60,Heavy,80,77.00
36500,60,Heavy,90,80.00
36500,60,Heavy,100,83.00
36500,60,Heavy,110,86.00
36500,60,Heavy,120,88.00
36500,60,Heavy,130,89.00
36500,60,Heavy,140,90.00
36500,60,Heavy,150,91.00
36500,60,Heavy,160,92.00
36500,60,Heavy,170,93.00
36500,60,Heavy,180,94.00
36500,60,Heavy,190,94.00
36500,60,Heavy,200,95.00
36500,60,Heavy,210,95.00
36500,60,Heavy,220,96.00
36500,60,Heavy,230,96.00
36500,60,Heavy,240,96.00
37000,0,Rest,10,2.00
37000,0,Rest,20,6.00
37000,0,Rest,30,11.00
37000,0,Rest,40,17.00
37000,0,Rest,50,24.00
37000,0,Rest,60,30.00
37000,0,Rest,70,37.00
37000,0,Rest,80,43.00
37000,0,Rest,90,48.00
37000,0,Rest,100,53.00
37000,0,Rest,110,58.00
37000,0,Rest,120,61.00
37000,0,Rest,130,65.00
37000,0,Rest,140,68.00
37000,0,Rest,150,71.00
37000,0,Rest,160,73.00
37000,0,Rest,170,75.00
37000,0,Rest,180,77.00
37000,0,Rest,190,79.00
37000,0,Rest,200,81.00
37000,0,Rest,210,82.00
37000,0,Rest,220,83.00
37000,0,Rest,230,84.00
37000,0,Rest,240,85.00
37000,0,Mild,10,7.00
37000,0,Mild,20,21.00
37000,0,Mild,30,35.00
37000,0,Mild,40,48.00
37000,0,Mild,50,58.00
37000,0,Mild,60,66.00
37000,0,Mild,70,72.00
37000,0,Mild,80,77.00
37000,0,Mild,90,81.00
37000,0,Mild,100,84.00
37000,0,Mild,110,86.00
37000,0,Mild,120,88.00
37000,0,Mild,130,89.00
37000,0,Mild,140,91.00
37000,0,Mild,150,92.00
37000,0,Mild,160,92.00
37000,0,Mild,170,93.00
37000,0,Mild,180,94.00
37000,0,Mild,190,94.00
37000,0,Mild,200,95.00
37000,0,Mild,210,95.00
37000,0,Mild,220,96.00
37000,0,Mild,230,96.00
37000,0,Mild,240,96.00
37000,0,Heavy,10,11.00
37000,0,Heavy,20,30.00
37000,0,Heavy,30,47.00
37000,0,Heavy,40,60.00
37000,0,Heavy,50,70.00
37000,0,Heavy,60,76.00
37000,0,Heavy,70,81.00
37000,0,Heavy,80,85.00
37000,0,Heavy,90,87.00
37000,0,Heavy,100,89.00
37000,0,Heavy,110,91.00
37000,0,Heavy,120,92.00
37000,0,Heavy,130,93.00
37000,0,Heavy,140,94.00
37000,0,Heavy,150,95.00
37000,0,Heavy,160,95.00
37000,0,Heavy,170,96.00
37000,0,Heavy,180,96.00
37000,0,Heavy,190,97.00
37000,0,Heavy,200,97.00
37000,0,Heavy,210,97.00
37000,0,Heavy,220,97.00
37000,0,Heavy,230,98.00
37000,0,Heavy,240,98.00
37000,15,Rest,10,2.00
37000,15,Rest,20,5.00
37000,15,Rest,30,10.00
37000,15,Rest,40,16.00
37000,15,Rest,50,22.00
37000,15,Rest,60,28.00
37000,15,Rest,70,34.00
37000,15,Rest,80,40.00
37000,15,Rest,90,45.00
37000,15,Rest,100,50.00
37000,15,Rest,110,55.00
37000,15,Rest,120,59.00
37000,15,Rest,130,62.00
37000,15,Rest,140,66.00
37000,15,Rest,150,68.00
37000,15,Rest,160,71.00
37000,15,Rest,170,73.00
37000,15,Rest,180,75.00
37000,15,Rest,190,77.00
37000,15,Rest,200,79.00
37000,15,Rest,210,80.00
37000,15,Rest,220,82.00
37000,15,Rest,230,83.00
37000,15,Rest,240,84.00
37000,15,Mild,10,6.00
37000,15,Mild,20,19.00
37000,15,Mild,30,33.00
37000,15,Mild,40,45.00
37000,15,Mild,50,56.00
37000,15,Mild,60,64.00
37000,15,Mild,70,70.00
37000,15,Mild,80,75.00
37000,15,Mild,90,79.00
37000,15,Mild,100,82.00
37000,15,Mild,110,84.00
37000,15,Mild,120,86.00
37000,15,Mild,130,88.00
37000,15,Mild,140,89.00
37000,15,Mild,150,91.00
37000,15,Mild,160,92.00
37000,15,Mild,170,92.00
37000,15,Mild,180,93.00
37000,15,Mild,190,94.00
37000,15,Mild,200,94.00
37000,15,Mild,210,95.00
37000,15,Mild,220,95.00
37000,15,Mild,230,96.00
37000,15,Mild,240,96.00
37000,15,Heavy,10,10.00
37000,15,Heavy,20,28.00
37000,15,Heavy,30,45.00
37000,15,Heavy,40,58.00
37000,15,Heavy,50,67.00
37000,15,Heavy,60,74.00
37000,15,Heavy,70,79.00
37000,15,Heavy,80,83.00
37000,15,Heavy,90,86.00
37000,15,Heavy,100,88.00
37000,15,Heavy,110,90.00
37000,15,Heavy,120,91.00
37000,15,Heavy,130,92.00
37000,15,Heavy,140,93.00
37000,15,Heavy,150,94.00
37000,15,Heavy,160,95.00
37000,15,Heavy,170,95.00
37000,15,Heavy,180,96.00
37000,15,Heavy,190,96.00
37000,15,Heavy,200,96.00
37000,15,Heavy,210,97.00
37000,15,Heavy,220,97.00
37000,15,Heavy,230,97.00
37000,15,Heavy,240,97.00
37000,30,Rest,10,1.00
